id,establecimiento,tipo,calle,altura,piso_dpto,cruce,barrio_localidad,ciudad,partido_comuna,provincia_region,pais,aprobado,observacion,formattedaddress,latitude,longitude,habilitado,confidence,condones,prueba,mac,ile,dc,ssr,es_rapido,tel_distrib,mail_distrib,horario_distrib,responsable_distrib,web_distrib,ubicacion_distrib,comentarios_distrib,tel_testeo,mail_testeo,horario_testeo,responsable_testeo,web_testeo,ubicacion_testeo,observaciones_testeo,tel_mac,mail_mac,horario_mac,responsable_mac,web_mac,ubicacion_mac,comentarios_mac,tel_ile,mail_ile,horario_ile,responsable_ile,web_ile,ubicacion_ile,comentarios_ile,tel_dc,mail_dc,horario_dc,responsable_dc,web_dc,ubicacion_dc,comentarios_dc,tel_ssr,mail_ssr,horario_ssr,responsable_ssr,web_ssr,ubicacion_ssr,comentarios_ssr,servicetype_condones,servicetype_prueba,servicetype_mac,servicetype_ile,servicetype_dc,servicetype_ssr,friendly_condones,friendly_prueba,friendly_mac,friendly_ile,friendly_dc,friendly_ssr
412,"P.S. El Carmen","Nivel 1 I-2","Av.25 De Diciembre","Cdra 2",,,"Aa.Hh. Villa El Carmen.Independencia",Independencia,Lima,"Lima Metropolitana",Perú,1,,,-12.0171111,-77.04761111,1,,SI,SI,SI,SI,SI,SI,SI,3817299,,,,,,,3817299,,,,,,,3817299,,,,,,,,,,,,,,3817299,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3817299,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
413,"P.S. Los Quechuas","Nivel 1 I-2","Jr. Los Quechuas","Cdra 2",,,"Aa.Hh.Iii Sector.",Independencia,Lima,"Lima Metropolitana",Perú,1,,,-11.9904722,-77.04222222,1,,SI,SI,SI,SI,SI,SI,SI,5218760,,,,,,,5218760,,,,,,,5218760,,,,,,,,,,,,,,5218760,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",5218760,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
414,"C. S. San Fernando","Nivel 1 I-3","Las Ortigas",1893,,"Paredero 13 De Las Flores","San Hilarion","San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-12.0025833,-77.01058333,1,,SI,SI,SI,SI,SI,SI,SI,5848060,,,,,,,5848060,,,,,,,5848060,,,,,,,,,,,,,,5848060,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",5848060,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
415,"C. S. La Libertad","Nivel 1 I-3","Las Marganitas",1545,,,"Inca Manco Capac","San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-12.0041111,-76.99566667,1,,SI,SI,SI,SI,SI,SI,SI,4584186,,,,,,,4584186,,,,,,,4584186,,,,,,,,,,,,,,4584186,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",4584186,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
416,"C. S. San Hilarion","Nivel 1 I-3","Pasaje 10",,,"Prd. 18 Av. Canto Grande",,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9958889,-77.01597222,1,,SI,SI,SI,SI,SI,SI,SI,3882500,,,,,,,3882500,,,,,,,3882500,,,,,,,,,,,,,,3882500,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3882500,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
417,"P.S. 15 de Enero","Nivel 1 I-2","Av. 15 De Enero","Mz E",,"Pdr. 9 Av. Canto Grande",,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-12.0111667,-77.01861111,1,,SI,SI,SI,SI,SI,SI,SI,4595839,,,,,,,4595839,,,,,,,4595839,,,,,,,,,,,,,,4595839,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",4595839,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
418,"P. S. Santa Fé de Totorita","Nivel 1 I-2","Jr. La Cantuta",,,,,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.992062,-76.997532,1,,SI,SI,SI,SI,SI,SI,SI,3766489,,,,,,,3766489,,,,,,,3766489,,,,,,,,,,,,,,3766489,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3766489,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
419,"P. S. Santa Rosa De Lima","Nivel 1 I-3","Av. Lima","Mz C Lote E",,"Paradero Av Las Flores",,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-12.0053889,-77.01641667,1,,SI,SI,SI,SI,SI,SI,SI,3760431,,,,,,,3760431,,,,,,,3760431,,,,,,,,,,,,,,3760431,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3760431,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
420,"C. S. Jaime Zubieta","Nivel 1 I-3",,"Mz A Lote 1",,"Prd 15 Av. Wiesse Jr. Cocharcas",,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9634167,-76.98888889,1,,SI,SI,SI,SI,SI,SI,SI,3877589,,,,,,,3877589,,,,,,,3877589,,,,,,,,,,,,,,3877589,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3877589,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
421,"C. S. Santa María","Nivel 1 I-3",,,,,"Aahh Santa María","San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9652778,-76.97622222,1,,SI,SI,SI,SI,SI,SI,SI,3883774,,,,,,,3883774,,,,,,,3883774,,,,,,,,,,,,,,3883774,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3883774,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
422,"C. S. Bayovar","Nivel 1 I-3",,,,,"Pj. Bayobar Segunda Etapa","San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.95225,-76.99138889,1,,SI,SI,SI,SI,SI,SI,SI,3922245,,,,,,,3922245,,,,,,,3922245,,,,,,,,,,,,,,3922245,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3922245,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
423,"P. S. Proyectos Especiales","Nivel 1 I-2","Av Bayobar",,,"Pdr 17 Mercado La Unión",,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9559722,-76.99236111,1,,SI,SI,SI,SI,SI,SI,SI,3875550,,,,,,,3875550,,,,,,,3875550,,,,,,,,,,,,,,3875550,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3875550,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
424,"P.S. Sagrada Familia","Nivel 1 I-2","Sagrada Familia Del","Mz A - B",,"Costado Del Parque",,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9776944,-77.02222222,1,,SI,SI,SI,SI,SI,SI,SI,3886661,,,,,,,3886661,,,,,,,3886661,,,,,,,,,,,,,,3886661,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3886661,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
425,"P. S. Tupac Amaru","Nivel 1 I-2","Av Javier Perez De Cuellar",,,,"Aa Hh Tupac Amaru","San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9555556,-76.97563889,1,,SI,SI,SI,SI,SI,SI,SI,3925650,,,,,,,3925650,,,,,,,3925650,,,,,,,,,,,,,,3925650,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3925650,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
426,"C. S. Ganimides","Nivel 1 I-3","Av, El Sol","Mz J",,,,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9833889,-77.01127778,1,,SI,SI,SI,SI,SI,SI,SI,3872790,,,,,,,3872790,,,,,,,3872790,,,,,,,,,,,,,,3872790,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3872790,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
427,"C. S. Huascar II","Nivel 1 I-3","Grupo Ii","Mz 23 Lote 101 107 108",,"Referencia Av San Martin",,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.967,-77.01088889,1,,SI,SI,SI,SI,SI,SI,SI,3882482,,,,,,,3882482,,,,,,,3882482,,,,,,,,,,,,,,3882482,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3882482,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
428,"C. S. Huascar XV","Nivel 1 I-3","Calle 57 Grupo 15 Mz 129","Mz 15 129",,,,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9557778,-77.00225,1,,SI,SI,SI,SI,SI,SI,SI,3922530,,,,,,,3922530,,,,,,,3922530,,,,,,,,,,,,,,3922530,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3922530,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
429,"P. S. Medalla Milagrosa","Nivel 1 I-2","Av. Del Parque",,,,,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9762778,-77.02347222,1,,SI,SI,SI,SI,SI,SI,SI,3882503,,,,,,,3882503,,,,,,,3882503,,,,,,,,,,,,,,3882503,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3882503,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
430,"P.S. Ayacucho","Nivel 1 I-2","Av Ayacucho",,,"Pdr. 19 Av. Cantio Grande",,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9881667,-77.01680556,1,,SI,SI,SI,SI,SI,SI,SI,3877580,,,,,,,3877580,,,,,,,3877580,,,,,,,,,,,,,,3877580,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3877580,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
431,"C. S. J. C. Mariategui","Nivel 1 I-3","Av Jose Carlos Mariatigui",,,"Pdr. 8 Mz 88",,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9454167,-76.98491667,1,,SI,SI,SI,SI,SI,SI,SI,3924900,,,,,,,3924900,,,,,,,3924900,,,,,,,,,,,,,,3924900,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3924900,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
432,"P. S. Cesar Vallejo","Nivel 1 I-2",,"Mz P Lote 1",,,"Aa Hh César Vallejo","San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9472222,-77.00766667,1,,SI,SI,SI,SI,SI,SI,SI,7702235,,,,,,,7702235,,,,,,,7702235,,,,,,,,,,,,,,7702235,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",7702235,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
433,"P. S. J. C. Mariategui V Etapa","Nivel 1 I-2",,"Mz X 1 Lote 1",,,"Ampliación V Etapa Jose Carlos Mariategui","San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9899722,-76.99058333,1,,SI,SI,SI,SI,SI,SI,SI,3926601,,,,,,,3926601,,,,,,,3926601,,,,,,,,,,,,,,3926601,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3926601,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
434,"P. S. Mariscal Caceres","Nivel 1 I-2",,"Mz N 8 Lote 4",,"Alt. Prd. 5 Av El Muro","Urb. Mariscal Caceres","San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-12.0293889,-77.01030556,1,,SI,SI,SI,SI,SI,SI,SI,3927352,,,,,,,3927352,,,,,,,3927352,,,,,,,,,,,,,,3927352,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3927352,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
435,"C. S. (SU Santidad) Juan Pablo II","Nivel 1 I-3",,,,,"Aa Hh Juan Pablo Ii","San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9450833,-76.99069444,1,,SI,SI,SI,SI,SI,SI,SI,3920692,,,,,,,3920692,,,,,,,3920692,,,,,,,,,,,,,,3920692,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3920692,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
436,"C. S. Cruz de Motupe","Nivel 1 I-3",,,,,"Aahh Cruz De Motupe Iii- V","San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9413333,-76.97497222,1,,SI,SI,SI,SI,SI,SI,SI,3920678,,,,,,,3920678,,,,,,,3920678,,,,,,,,,,,,,,3920678,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3920678,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
437,"C. S. Montenegro","Nivel 1 I-3","Sector 1",,,"Espalda De La Institución Educativa Nestor Escudero Otero","Cruz De Motupe","San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9377222,-76.97163889,1,,SI,SI,SI,SI,SI,SI,SI,3924729,,,,,,,3924729,,,,,,,3924729,,,,,,,,,,,,,,3924729,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3924729,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
438,"C. S. 10 de Octubre","Nivel 1 I-3","Av. 10 De Octubre",,,"Frente Mz F4",,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.9455278,-76.98786111,1,,SI,SI,SI,SI,SI,SI,SI,3920683,,,,,,,3920683,,,,,,,3920683,,,,,,,,,,,,,,3920683,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",3920683,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
439,"Hospital Vitarte","Nivel 2 Ii-1","Av. Nicolas Ayllon",5880,,,,"Ate Vitarte",Lima,"Lima Metropolitana",Perú,1,,,-12.0262222,-76.91986111,1,,SI,SI,SI,SI,SI,SI,SI,"3514484 / 3516059",webmaster@hospitalvitarte.gob.pe,,,http://www.hospitalvitarte.gob.pe/portal/,,,"3514484 / 3516059",webmaster@hospitalvitarte.gob.pe,,,http://www.hospitalvitarte.gob.pe/portal/,,,"3514484 / 3516059",webmaster@hospitalvitarte.gob.pe,,,http://www.hospitalvitarte.gob.pe/portal/,,,,,,,,,,"3514484 / 3516059",webmaster@hospitalvitarte.gob.pe,,,http://www.hospitalvitarte.gob.pe/portal/,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas","3514484 / 3516059",webmaster@hospitalvitarte.gob.pe,,,http://www.hospitalvitarte.gob.pe/portal/,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
440,"Hospital de Huaycán","Nivel 2 Ii-1","Av. J.C. Mariátegui",,,"Zona ""b""",Huaycán,"Ate Vitarte",Lima,"Lima Metropolitana",Perú,1,,,-12.015669,-76.820288,1,,SI,SI,SI,SI,SI,SI,SI,"3716049 / 3716797 / 3715979 / 3715530",portalweb@hospitalhuaycan.gob.pe,,,http://www.hospitalhuaycan.gob.pe/,,,"3716049 / 3716797 / 3715979 / 3715530",portalweb@hospitalhuaycan.gob.pe,,,http://www.hospitalhuaycan.gob.pe/,,,"3716049 / 3716797 / 3715979 / 3715530",portalweb@hospitalhuaycan.gob.pe,,,http://www.hospitalhuaycan.gob.pe/,,,,,,,,,,"3716049 / 3716797 / 3715979 / 3715530",portalweb@hospitalhuaycan.gob.pe,,,http://www.hospitalhuaycan.gob.pe/,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas","3716049 / 3716797 / 3715979 / 3715530",portalweb@hospitalhuaycan.gob.pe,,,http://www.hospitalhuaycan.gob.pe/,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
441,"Hospital de San Juan de Lurigancho","Nivel 2 Ii-2","Av. Canto Grande",,,"Alt. Pdro 11 San Juan De Lurigancho",,"San Juan de Lurigancho",Lima,"Lima Metropolitana",Perú,1,,,-11.966154,-77.003588,1,,SI,SI,SI,SI,SI,SI,SI,388-6513,postmaster@hospitalsjl.gob.pe,,,http://www.hospitalsjl.gob.pe/,,,388-6513,postmaster@hospitalsjl.gob.pe,,,http://www.hospitalsjl.gob.pe/,,,388-6513,postmaster@hospitalsjl.gob.pe,,,http://www.hospitalsjl.gob.pe/,,,,,,,,,,388-6513,postmaster@hospitalsjl.gob.pe,,,http://www.hospitalsjl.gob.pe/,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",388-6513,postmaster@hospitalsjl.gob.pe,,,http://www.hospitalsjl.gob.pe/,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
442,"Hospital Sergio Bernales","Nivel 3 Iii-1","Av. Tupac Amaru",8000,,,,Comas,Lima,"Lima Metropolitana",Perú,1,,,-11.914619,-77.038456,1,,SI,SI,SI,SI,SI,SI,SI,5580186,webmaster@hnseb.gob.pe,,,http://www.hnseb.gob.pe/,,,5580186,webmaster@hnseb.gob.pe,,,http://www.hnseb.gob.pe/,,,5580186,webmaster@hnseb.gob.pe,,,http://www.hnseb.gob.pe/,,,,,,,,,,5580186,webmaster@hnseb.gob.pe,,,http://www.hnseb.gob.pe/,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",5580186,webmaster@hnseb.gob.pe,,,http://www.hnseb.gob.pe/,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
443,"Hospital Regional Lambayeque","Nivel 3 Iii-1","Via De Evitamiento Panamericana Norte Y Av. El Pro",,,,,Chiclayo,Chiclayo,Lambayeque,Perú,,,,-6.7736944,-79.83986111,,,SI,SI,SI,SI,SI,SI,SI,074-437405,imageninstitucional@hrlamb.gob.pe,,,https://www.regionlambayeque.gob.pe/web/?pass=MTc0MDAw,,,074-437405,imageninstitucional@hrlamb.gob.pe,,,https://www.regionlambayeque.gob.pe/web/?pass=MTc0MDAw,,,074-437405,imageninstitucional@hrlamb.gob.pe,,,https://www.regionlambayeque.gob.pe/web/?pass=MTc0MDAw,,,,,,,,,,074-437405,imageninstitucional@hrlamb.gob.pe,,,https://www.regionlambayeque.gob.pe/web/?pass=MTc0MDAw,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",074-437405,imageninstitucional@hrlamb.gob.pe,,,https://www.regionlambayeque.gob.pe/web/?pass=MTc0MDAw,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
444,"Hospital Regional Honorio Delgado","Nivel 3 Iii-1","Av. Daniel Alcides Carreon",505,,,,Arequipa,Arequipa,Arequipa,Perú,1,,,-16.4010278,-71.53794444,1,,SI,SI,SI,SI,SI,SI,SI,054-231818,webmaster@hrhdaqp.gob.pe,,,http://www.hrhdaqp.gob.pe/,,,054-231818,webmaster@hrhdaqp.gob.pe,,,http://www.hrhdaqp.gob.pe/,,,054-231818,webmaster@hrhdaqp.gob.pe,,,http://www.hrhdaqp.gob.pe/,,,,,,,,,,054-231818,webmaster@hrhdaqp.gob.pe,,,http://www.hrhdaqp.gob.pe/,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-231818,webmaster@hrhdaqp.gob.pe,,,http://www.hrhdaqp.gob.pe/,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
445,"Hospital Regional Docente Las Mercedes","Nivel 2 Ii-2","Av. Luis Gonzales",635,,,,Chiclayo,Chiclayo,Lambayeque,Perú,1,,,-6.7736944,-79.83986111,1,,SI,SI,SI,SI,SI,SI,SI,074-238232,,,,https://www.regionlambayeque.gob.pe/web/?pass=MTMxMA==,,,074-238232,,,,https://www.regionlambayeque.gob.pe/web/?pass=MTMxMA==,,,074-238232,,,,https://www.regionlambayeque.gob.pe/web/?pass=MTMxMA==,,,,,,,,,,074-238232,,,,https://www.regionlambayeque.gob.pe/web/?pass=MTMxMA==,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",074-238232,,,,https://www.regionlambayeque.gob.pe/web/?pass=MTMxMA==,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
446,"Hospital Hipólito Unanue","Nivel 3 Iii-1","Daniel Alcides Carrión",160,,,,Tacna,Tacna,Tacna,Perú,1,,,-18.0149042,-70.2577169,1,,SI,SI,SI,SI,SI,SI,SI,"043-3112 / 96583730 /423361 / 241290",,,,"http://www.hospitaltacna.gob.pe/ https://www.facebook.com/hregb/",,,"043-3112 / 96583730 /423361 / 241290",,,,"http://www.hospitaltacna.gob.pe/ https://www.facebook.com/hregb/",,,"043-3112 / 96583730 /423361 / 241290",,,,"http://www.hospitaltacna.gob.pe/ https://www.facebook.com/hregb/",,,,,,,,,,"043-3112 / 96583730 /423361 / 241290",,,,"http://www.hospitaltacna.gob.pe/ https://www.facebook.com/hregb/",,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas","043-3112 / 96583730 /423361 / 241290",,,,"http://www.hospitaltacna.gob.pe/ https://www.facebook.com/hregb/",,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
447,"Hospital Regional Lambayeque","Nivel 3 Iii-1","Via De Evitamiento Panamericana Norte Y Av. El Pro",,,,,Chiclayo,Chiclayo,Lambayeque,Perú,1,,,-6.7736944,-79.83986111,1,,SI,SI,SI,SI,SI,SI,SI,074-437405,imageninstitucional@hrlamb.gob.pe,,,https://www.regionlambayeque.gob.pe/web/?pass=MTc0MDAw,,,074-437405,imageninstitucional@hrlamb.gob.pe,,,https://www.regionlambayeque.gob.pe/web/?pass=MTc0MDAw,,,074-437405,imageninstitucional@hrlamb.gob.pe,,,https://www.regionlambayeque.gob.pe/web/?pass=MTc0MDAw,,,,,,,,,,074-437405,imageninstitucional@hrlamb.gob.pe,,,https://www.regionlambayeque.gob.pe/web/?pass=MTc0MDAw,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",074-437405,imageninstitucional@hrlamb.gob.pe,,,https://www.regionlambayeque.gob.pe/web/?pass=MTc0MDAw,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
209,"Profamilias - Clínica IELLA","Asociación Miembro IPPF/WHR","1008 Calle 42SE",,,,"Reparto Metropolítano","Reparto Metropolítano","San Juan","San Juan","Puerto Rico",1,,,18.3997693,-66.0751176,1,,SI,SI,SI,SI,SI,SI,SI,"787 751 0820 / After 4.30 p.m. 787 370 1868",,"8 a.m. - 4.30 p.m.",,profamiliaspr.org,,,"787 751 0820 / After 4.30 p.m. 787 370 1868",,"8 a.m. - 4.30 p.m.",,profamiliaspr.org,,"Realización de pruebas de VIH","787 751 0820 / After 4.30 p.m. 787 370 1868",,"8 a.m. - 4.30 p.m.",,profamiliaspr.org,,,"787 751 0820 / After 4.30 p.m. 787 370 1868",,"8 a.m. - 4.30 p.m.",,profamiliaspr.org,,,"787 751 0820 / After 4.30 p.m. 787 370 1868",,"8 a.m. - 4.30 p.m.",,profamiliaspr.org,,"Detección de cáncer de cuello uterino","787 751 0820 / After 4.30 p.m. 787 370 1868",,"8 a.m. - 4.30 p.m.",,profamiliaspr.org,,,,,,,,,SI,SI,SI,SI,SI,SI
210,"Profamilias - Centro Celestina Zalduondo","Asociación Miembro IPPF/WHR","117 Calle Padre Las Casas",,,,"El Vedado","El Vedado","San Juan","San Juan","Puerto Rico",1,,,18.41985,-66.058251,1,,SI,SI,SI,NO,SI,SI,SI,"787 765 7373",,,,profamiliaspr.org,,,"787 765 7373",,,,profamiliaspr.org,,"Realización de pruebas de VIH","787 765 7373",,,,profamiliaspr.org,,,,,,,,,,"787 765 7373",,,,profamiliaspr.org,,"Detección de cáncer de cuello uterino y cáncer de mamas","787 765 7373",,,,profamiliaspr.org,,,,,,,,,SI,SI,SI,SI,SI,SI
